"";"sofifa_id";"short_name";"age";"league_name";"overall";"value_eur";"preferred_foot";"team_position";"pace";"shooting";"passing";"dribbling";"defending";"physic";"BMI";"log_value_eur"
"1503";233550;"S. Grandsir";23;"French Ligue 1";72;4300000;"Right";"Forward";87;61;70;75;44;63;0,0444615384615385;15,2741255806638
"1504";235565;"D. Bronn";25;"French Ligue 1";72;3800000;"Right";"Defender";64;60;66;63;73;75;0,044448051948052;15,1505116246966
"1505";237631;"L. Mothiba";24;"French Ligue 1";72;4300000;"Right";"Defender";69;72;60;70;27;68;0,0435842105263158;15,2741255806638
"1506";240898;"Francis";24;"Spain Primera Division";72;4300000;"Right";"Defender";80;59;68;72;65;59;0,04205;15,2741255806638
"1507";247832;"Thierry Correia";21;"Spain Primera Division";72;3800000;"Right";"Defender";82;46;62;73;66;66;0,0448927536231884;15,1505116246966
"1508";215703;"Marlon";24;"Italian Serie A";72;3700000;"Right";"Defender";64;44;59;65;73;71;0,041405;15,1238433776145
"1509";219466;"B. Meling";25;"French Ligue 1";72;3600000;"Left";"Defender";80;47;65;66;67;60;0,0467640625;15,0964444034263
"1510";230578;"M. Diakhaby";23;"Spain Primera Division";72;3700000;"Right";"Defender";55;38;53;57;72;75;0,0457961538461538;15,1238433776145
"1511";231366;"P. Lienhart";23;"German 1. Bundesliga";72;3700000;"Right";"Defender";61;28;52;54;74;71;0,0435621951219512;15,1238433776145
"1512";231591;"Javi Galán";25;"Spain Primera Division";72;3600000;"Left";"Defender";78;53;69;69;65;64;0,0422628571428571;15,0964444034263
"1513";234171;"R. Sallai";23;"German 1. Bundesliga";72;4200000;"Right";"Midfielder";70;66;67;75;37;59;0,0430181818181818;15,2505950832536
"1514";245520;"Luca Sangalli";25;"Spain Primera Division";72;4100000;"Right";"Defender";76;64;70;75;61;63;0,0376878378378378;15,2264975316745
"1515";206518;"C. Robinson";25;"English Premier League";72;4100000;"Right";"Forward";84;72;65;74;34;60;0,0422453333333333;15,2264975316745
"1516";220493;"A. Barreca";25;"French Ligue 1";72;3500000;"Left";"Forward";75;34;62;72;69;66;0,0478414285714286;15,0682735264596
"1517";222844;"Walace";25;"Italian Serie A";72;3600000;"Right";"Defender";65;66;66;67;67;72;0,0471253333333333;15,0964444034263
"1518";235088;"Luis Pérez";25;"Spain Primera Division";72;3500000;"Right";"Defender";87;44;57;68;68;71;0,0440132352941177;15,0682735264596
"1519";202501;"David Juncà";26;"Spain Primera Division";72;3400000;"Left";"Defender";69;45;64;63;67;74;0,0462328358208955;15,0392859895864
"1520";208019;"D. Bain";26;"French Ligue 1";72;3400000;"Right";"Forward";64;26;49;53;72;75;0,0442716216216216;15,0392859895864
"1521";210802;"J. Nilsson";26;"German 1. Bundesliga";72;3400000;"Left";"Defender";55;32;54;54;73;74;0,0438782051282051;15,0392859895864
"1522";211557;"F. Barba";26;"Italian Serie A";72;3400000;"Left";"Defender";69;30;57;60;73;70;0,043245;15,0392859895864
"1523";212242;"R. Andrich";25;"German 1. Bundesliga";72;3800000;"Right";"Midfielder";59;63;73;69;69;77;0,0430373493975904;15,1505116246966
"1524";213938;"D. Biraschi";25;"Italian Serie A";72;3500000;"Right";"Defender";58;35;56;61;75;64;0,0460055555555556;15,0682735264596
"1525";221250;"G. Poblete";27;"French Ligue 1";72;3400000;"Right";"Defender";67;51;65;73;68;72;0,0475063492063492;15,0392859895864
"1526";224378;"M. Bani";26;"Italian Serie A";72;3400000;"Right";"Defender";56;18;42;53;74;70;0,0436345679012346;15,0392859895864
"1527";229584;"P. Stenzel";24;"German 1. Bundesliga";72;3500000;"Right";"Defender";62;59;70;69;71;66;0,0453753424657534;15,0682735264596
"1528";231111;"A. Hack";26;"German 1. Bundesliga";72;3400000;"Left";"Defender";64;32;62;59;73;75;0,0423284090909091;15,0392859895864
"1529";233125;"M. Hartel";24;"German 1. Bundesliga";72;3900000;"Right";"Midfielder";68;64;69;77;31;60;0,0460720588235294;15,1764871110999
"1530";233219;"V. Jovanović";24;"French Ligue 1";72;3500000;"Right";"Defender";39;46;59;62;73;74;0,0410976744186047;15,0682735264596
"1531";200138;"M. Hector";27;"English Premier League";72;3300000;"Right";"Defender";64;47;51;61;73;76;0,0454256097560976;15,0094330264367
"1532";203884;"K. Djidji";27;"Italian Serie A";72;3300000;"Right";"Defender";61;32;53;63;74;69;0,0476845070422535;15,0094330264367
"1533";216275;"P. Mwene";26;"German 1. Bundesliga";72;3300000;"Right";"Defender";76;44;61;71;64;62;0,0425;15,0094330264367
"1534";219777;"Chema Rodríguez";28;"Spain Primera Division";72;3100000;"Left";"Defender";62;59;57;60;72;71;0,04465125;14,9469126694554
"1535";220165;"J. Pohjanpalo";25;"German 1. Bundesliga";72;3900000;"Right";"Forward";59;73;56;68;26;70;0,0398305882352941;15,1764871110999
"1536";220925;"A. Schöpf";26;"German 1. Bundesliga";72;3700000;"Right";"Midfielder";69;69;71;75;63;71;0,0428162162162162;15,1238433776145
"1537";186158;"K. Bartley";29;"English Premier League";72;2900000;"Right";"Defender";54;27;49;49;72;81;0,0400382978723404;14,8802212949567
"1538";194020;"Pelé";28;"French Ligue 1";72;3100000;"Right";"Forward";71;60;65;69;70;79;0,0424666666666667;14,9469126694554
"1539";195698;"C. Doukouré";27;"Spain Primera Division";72;3200000;"Right";"Defender";67;62;65;67;72;76;0,0395121951219512;14,97866136777
"1540";202135;"S. Sturaro";27;"Italian Serie A";72;3500000;"Right";"Defender";68;67;70;72;75;75;0,04095125;15,0682735264596
"1541";203502;"B. Decordova-Reid";27;"English Premier League";72;3600000;"Right";"Defender";78;71;69;77;54;63;0,0425;15,0964444034263
"1542";203590;"F. Hübner";29;"German 1. Bundesliga";72;2900000;"Right";"Defender";52;43;47;43;76;72;0,0443440476190476;14,8802212949567
"1543";208459;"M. Dijks";27;"Italian Serie A";72;3100000;"Left";"Defender";69;40;65;65;71;77;0,0418177777777778;14,9469126694554
"1544";210648;"A. Hegazi";29;"English Premier League";72;2900000;"Right";"Forward";50;20;46;55;72;79;0,0396168421052632;14,8802212949567
"1545";211818;"K. Möhwald";26;"German 1. Bundesliga";72;3600000;"Right";"Forward";58;70;75;73;61;65;0,0434922077922078;15,0964444034263
"1546";212350;"L. Diony";27;"French Ligue 1";72;3600000;"Right";"Forward";72;72;62;70;25;72;0,040840243902439;15,0964444034263
"1547";224808;"G. Ferrari";28;"Italian Serie A";72;3000000;"Left";"Defender";53;27;39;47;74;70;0,0435621951219512;14,9141228466324
"1548";228716;"Kevin";27;"Spain Primera Division";72;3100000;"Right";"Defender";69;53;65;67;68;67;0,0415680555555556;14,9469126694554
"1549";246790;"A. Bamba";26;"French Ligue 1";72;3700000;"Right";"Defender";80;64;67;75;42;53;0,0455529411764706;15,1238433776145
"1550";53914;"P. Jagielka";37;"English Premier League";72;625000;"Right";"Defender";34;44;54;48;75;63;0,0372413793103448;13,3455069287185
"1551";137506;"G. Pandev";36;"Italian Serie A";72;1100000;"Left";"Forward";44;74;71;79;37;50;0,0451413333333333;13,9108207377686
"1552";138110;"Bruno Alves";38;"Italian Serie A";72;625000;"Right";"Defender";35;67;64;63;71;79;0,0430373493975904;13,3455069287185
"1553";157479;"Pedro López";36;"Spain Primera Division";72;575000;"Right";"Defender";66;60;68;69;73;65;0,04205;13,2621253197795
"1554";168326;"S. Bocchetti";33;"Italian Serie A";72;1500000;"Left";"Forward";57;51;55;61;71;74;0,0427111111111111;14,2209756660724
"1555";172233;"P. Hetemaj";33;"Italian Serie A";72;1800000;"Right";"Midfielder";73;64;72;73;70;76;0,0402960526315789;14,4032972228664
"1556";177578;"S. Prödl";33;"Italian Serie A";72;1500000;"Right";"Defender";31;36;50;39;74;71;0,0396041237113402;14,2209756660724
"1557";177712;"K. Monnet-Paquet";31;"French Ligue 1";72;2700000;"Right";"Defender";74;68;70;70;52;70;0,0417975308641975;14,8087623309746
"1558";181262;"M. Suchý";32;"German 1. Bundesliga";72;2000000;"Right";"Defender";42;52;57;62;72;71;0,0440644736842105;14,5086577385242
"1559";183287;"F. Lemoine";33;"French Ligue 1";72;1500000;"Right";"Midfielder";38;58;68;68;70;74;0,0431338028169014;14,2209756660724
"1560";183774;"R. Bennett";30;"English Premier League";72;2500000;"Right";"Defender";40;25;46;34;73;71;0,0453128205128205;14,7318012898384
"1561";184111;"C. Benteke";29;"English Premier League";72;3100000;"Right";"Defender";57;73;61;64;32;73;0,0434939759036145;14,9469126694554
"1562";184990;"Antoñito";32;"Spain Primera Division";72;1900000;"Right";"Defender";79;61;64;71;64;69;0,0457089552238806;14,4573644441367
"1563";186519;"Juan Cala";30;"Spain Primera Division";72;2500000;"Right";"Defender";61;53;62;60;71;80;0,0438782051282051;14,7318012898384
"1564";187043;"S. Johansen";29;"English Premier League";72;3000000;"Left";"Defender";68;67;73;70;67;72;0,0424666666666667;14,9141228466324
"1565";189172;"Fidel";30;"Spain Primera Division";72;2900000;"Left";"Midfielder";75;71;68;72;34;65;0,0437837837837838;14,8802212949567
"1566";189557;"A. Rispoli";31;"Italian Serie A";72;2200000;"Right";"Defender";79;64;66;69;68;75;0,0425831325301205;14,6039679183285
"1567";192620;"H. Badstuber";31;"German 1. Bundesliga";72;2300000;"Left";"Forward";34;48;69;52;74;68;0,0430373493975904;14,6484196808994
"1568";193091;"B. Nuytinck";30;"Italian Serie A";72;2500000;"Left";"Defender";33;40;48;51;76;68;0,0440243902439024;14,7318012898384
"1569";193584;"G. Burgstaller";31;"German 1. Bundesliga";72;2800000;"Right";"Forward";55;72;66;69;39;81;0,04371125;14,8451299751454
"1570";194365;"S. Okazaki";34;"Spain Primera Division";72;1600000;"Right";"Forward";62;70;68;74;55;66;0,0432514285714286;14,28551418721
"1571";195033;"M. Leckie";29;"German 1. Bundesliga";72;3000000;"Right";"Forward";82;66;65;73;54;70;0,0399524390243902;14,9141228466324
"1572";195671;"C. Austin";30;"English Premier League";72;3000000;"Right";"Defender";50;75;57;66;36;68;0,0420761904761905;14,9141228466324
"1573";197777;"J. Sala";28;"Italian Serie A";72;2700000;"Right";"Defender";67;61;69;70;70;69;0,0436813333333333;14,8087623309746
"1574";198113;"M. Höger";30;"German 1. Bundesliga";72;2600000;"Right";"Defender";40;66;69;67;71;76;0,0399084337349398;14,7710220029917
"1575";198136;"A. Ragusa";30;"Italian Serie A";72;2900000;"Right";"Forward";86;67;66;75;44;64;0,0434922077922078;14,8802212949567
"1576";198817;"R. Amalfitano";30;"French Ligue 1";72;2900000;"Right";"Midfielder";54;59;70;72;67;59;0,0431338028169014;14,8802212949567
"1577";198836;"V. Pajot";29;"French Ligue 1";72;3000000;"Right";"Midfielder";56;58;71;71;73;69;0,0462857142857143;14,9141228466324
"1578";199157;"Luna";29;"Spain Primera Division";72;2600000;"Left";"Defender";68;62;68;68;70;74;0,0465941176470588;14,7710220029917
"1579";199170;"B. Dabo";28;"Italian Serie A";72;3100000;"Right";"Defender";61;67;71;73;73;77;0,0427111111111111;14,9469126694554
"1580";199191;"D. Appiah";28;"French Ligue 1";72;2700000;"Right";"Defender";74;40;59;63;70;75;0,0471191176470588;14,8087623309746
"1581";199763;"B. Bereszyński";27;"Italian Serie A";72;2800000;"Right";"Defender";84;56;64;69;67;71;0,0434922077922078;14,8451299751454
"1582";199829;"Timor";30;"Spain Primera Division";72;2900000;"Left";"Defender";48;66;73;67;69;76;0,0422530864197531;14,8802212949567
"1583";199897;"N. Höfler";30;"German 1. Bundesliga";72;2600000;"Right";"Midfielder";59;47;65;66;71;71;0,0404456790123457;14,7710220029917
"1584";200443;"B. Douglas";30;"English Premier League";72;2500000;"Left";"Defender";65;64;74;67;69;66;0,0447557142857143;14,7318012898384
"1585";201013;"L. Teodorczyk";29;"Italian Serie A";72;3100000;"Right";"Defender";60;72;59;66;32;74;0,0410976744186047;14,9469126694554
"1586";201041;"L. Carole";29;"French Ligue 1";72;2600000;"Left";"Defender";74;40;64;72;72;72;0,0424666666666667;14,7710220029917
"1587";201335;"F. Santander";29;"Italian Serie A";72;3100000;"Right";"Defender";66;72;63;68;32;78;0,0416297619047619;14,9469126694554
"1588";202515;"Jesé";27;"French Ligue 1";72;3300000;"Right";"Forward";73;68;69;77;25;58;0,0406205128205128;15,0094330264367
"1589";202541;"Jota";29;"English Premier League";72;3000000;"Left";"Defender";69;68;72;74;31;58;0,0462857142857143;14,9141228466324
"1590";203128;"T. Monconduit";29;"French Ligue 1";72;2700000;"Right";"Defender";61;55;69;67;71;76;0,0407903614457831;14,8087623309746
"1591";204523;"Rubén Pardo";27;"French Ligue 1";72;3200000;"Right";"Defender";55;68;73;72;62;53;0,0474797101449275;14,97866136777
"1592";205188;"R. Alioui";28;"French Ligue 1";72;3200000;"Right";"Defender";68;74;62;68;33;69;0,042190243902439;14,97866136777
"1593";205212;"David Ferreiro";32;"Spain Primera Division";72;2400000;"Right";"Midfielder";87;68;71;75;37;48;0,0458730158730159;14,6909792953182
"1594";205726;"G. Brugman";27;"Italian Serie A";72;3200000;"Right";"Midfielder";69;59;73;73;60;62;0,0464015151515152;14,97866136777
"1595";206222;"Bigas";29;"Spain Primera Division";72;2600000;"Left";"Defender";66;52;59;60;72;72;0,042001282051282;14,7710220029917
"1596";208335;"L. Kübler";27;"German 1. Bundesliga";72;2800000;"Right";"Defender";67;45;57;62;72;66;0,0442716216216216;14,8451299751454
"1597";208564;"P. Ankersen";29;"Italian Serie A";72;2600000;"Right";"Defender";80;62;67;70;66;71;0,0427213333333333;14,7710220029917
"1598";209937;"Quini";30;"Spain Primera Division";72;2500000;"Right";"Defender";74;60;64;72;68;63;0,0428162162162162;14,7318012898384
"1599";210434;"F. Chafik";33;"French Ligue 1";72;1400000;"Right";"Defender";65;52;58;69;71;73;0,0465125;14,1519827945855
"1600";210438;"F. Boulaya";27;"French Ligue 1";72;3300000;"Right";"Forward";73;65;69;78;25;52;0,0457728571428571;15,0094330264367
"1601";211826;"R. Czichos";30;"German 1. Bundesliga";72;2500000;"Left";"Defender";52;48;59;62;73;75;0,0406616279069767;14,7318012898384
"1602";211862;"A. Hahn";29;"German 1. Bundesliga";72;3000000;"Right";"Defender";66;74;67;66;55;82;0,0433227848101266;14,9141228466324
"1603";212772;"O. Duarte";31;"Spain Primera Division";72;2300000;"Right";"Defender";54;47;50;52;73;75;0,0427111111111111;14,6484196808994
"1604";220152;"Y. Baraye";28;"Italian Serie A";72;3100000;"Right";"Forward";84;64;65;75;48;61;0,0412223684210526;14,9469126694554
"1605";220513;"F. Ricci";26;"Italian Serie A";72;3300000;"Left";"Forward";79;64;66;76;47;48;0,0450367647058824;15,0094330264367
"1606";222553;"S. Griesbeck";29;"German 1. Bundesliga";72;2700000;"Right";"Midfielder";62;47;60;56;73;83;0,0420247058823529;14,8087623309746
"1607";225926;"Pere Milla";27;"Spain Primera Division";72;3300000;"Left";"Midfielder";77;73;68;76;37;62;0,0470222222222222;15,0094330264367
"1608";227232;"F. Sotoca";29;"French Ligue 1";72;3100000;"Right";"Forward";85;71;67;66;40;80;0,0454142857142857;14,9469126694554
"1609";228717;"Y. Mutō";27;"Spain Primera Division";72;3300000;"Right";"Defender";77;71;66;75;41;57;0,0440055555555556;15,0094330264367
"1610";231098;"C. Traoré";28;"French Ligue 1";72;2700000;"Left";"Defender";71;36;56;67;72;76;0,0437837837837838;14,8087623309746
"1611";239093;"J. Clauss";27;"French Ligue 1";72;3300000;"Right";"Defender";81;65;68;74;62;65;0,0475347222222222;15,0094330264367
"1612";254544;"Reinier";18;"German 1. Bundesliga";71;4900000;"Right";"Forward";82;68;64;75;43;65;0,0475347222222222;15,4047457630809
"1613";242641;"R. Aït Nouri";19;"French Ligue 1";71;4700000;"Left";"Defender";68;42;62;70;69;49;0,0457728571428571;15,3630730666803
"1614";245992;"B. Gilmour";19;"English Premier League";71;5000000;"Right";"Forward";68;54;70;73;64;50;0,0437878787878788;15,4249484703984
"1615";237329;"J. Willock";20;"English Premier League";71;5000000;"Right";"Defender";75;64;66;73;57;67;0,045521052631579;15,4249484703984
"1616";240787;"H. Traorè";20;"Italian Serie A";71;5000000;"Right";"Defender";70;66;69;75;56;59;0,0460720588235294;15,4249484703984
"1617";252961;"T. Kouassi";18;"German 1. Bundesliga";71;4600000;"Right";"Defender";69;37;55;62;71;74;0,0421313253012048;15,3415668614593
"1618";227678;"E. Konsa";22;"English Premier League";71;3900000;"Right";"Defender";74;38;58;68;71;72;0,0434922077922078;15,1764871110999
"1619";236600;"J. Tanganga";21;"English Premier League";71;3900000;"Right";"Defender";74;23;53;63;71;73;0,0463780821917808;15,1764871110999
"1620";236988;"E. Nketiah";21;"English Premier League";71;4300000;"Right";"Defender";83;69;54;74;23;61;0,0425347222222222;15,2741255806638
"1621";247185;"A. Palaversa";20;"Spain Primera Division";71;4200000;"Right";"Defender";63;59;70;70;70;71;0,0442645569620253;15,2505950832536
"1622";236830;"Z. Youssouf";20;"French Ligue 1";71;4000000;"Left";"Midfielder";66;57;71;74;64;70;0,0408938271604938;15,2018049190842
"1623";239744;"M. Cuisance";20;"German 1. Bundesliga";71;4000000;"Left";"Defender";71;67;77;75;53;54;0,0442716216216216;15,2018049190842
"1624";243019;"T. Băluță";21;"English Premier League";71;3800000;"Right";"Forward";60;49;57;49;69;74;0,04418;15,1505116246966
"1625";243526;"M. Müldür";21;"Italian Serie A";71;3700000;"Right";"Defender";77;49;59;71;67;70;0,0477621621621622;15,1238433776145
"1626";243854;"M. Simakan";20;"French Ligue 1";71;3800000;"Right";"Defender";62;34;53;58;73;72;0,0426451219512195;15,1505116246966
"1627";247246;"K. Thuram";19;"French Ligue 1";71;3700000;"Right";"Midfielder";69;52;67;68;70;69;0,0455111111111111;15,1238433776145
"1628";255891;"B. Šutalo";20;"Italian Serie A";71;3800000;"Right";"Defender";64;31;51;54;74;66;0,0490888888888889;15,1505116246966
"1629";230824;"Pedro Pereira";22;"Italian Serie A";71;3400000;"Right";"Defender";72;39;65;71;69;61;0,0475347222222222;15,0392859895864
"1630";226773;"P. Diop";22;"French Ligue 1";71;3600000;"Right";"Defender";73;60;68;71;64;71;0,0476470588235294;15,0964444034263
"1631";229594;"A. Ćorić";23;"Italian Serie A";71;3600000;"Right";"Forward";67;66;71;74;40;52;0,0423364864864865;15,0964444034263
"1632";233926;"Léo Duarte";23;"Italian Serie A";71;3300000;"Right";"Defender";54;35;36;52;74;72;0,0440644736842105;15,0094330264367
"1633";235161;"J. Maja";21;"French Ligue 1";71;3700000;"Right";"Forward";75;70;62;70;28;58;0,0483582089552239;15,1238433776145
"1634";235834;"F. Depaoli";23;"Italian Serie A";71;3600000;"Right";"Midfielder";72;53;70;72;67;55;0,0466535211267606;15,0964444034263
"1635";239580;"Bremer";23;"Italian Serie A";71;3300000;"Right";"Defender";59;35;48;58;71;68;0,04418;15,0094330264367
"1636";240730;"K. Zohi";23;"French Ligue 1";71;3600000;"Right";"Midfielder";80;67;63;76;25;57;0,041772;15,0964444034263
"1637";244863;"Y. Benrahou";21;"French Ligue 1";71;3700000;"Left";"Midfielder";70;64;70;76;41;51;0,0425;15,1238433776145
"1638";220534;"S. Luperto";23;"Italian Serie A";71;3200000;"Left";"Forward";49;55;60;59;74;68;0,0486413333333333;14,97866136777
"1639";229606;"V. Angban";23;"French Ligue 1";71;3400000;"Right";"Defender";63;55;68;73;62;75;0,0432;15,0392859895864
"1640";230672;"Lyanco";23;"Italian Serie A";71;3200000;"Right";"Forward";55;36;52;58;72;69;0,0421313253012048;14,97866136777
"1641";235888;"I. Cardona";22;"French Ligue 1";71;3500000;"Right";"Forward";69;72;65;73;26;63;0,044448051948052;15,0682735264596
"1642";240193;"E. Rexhbeçaj";22;"German 1. Bundesliga";71;3400000;"Left";"Defender";66;58;70;72;64;66;0,0453753424657534;15,0392859895864
"1643";193794;"Villalibre";22;"Spain Primera Division";71;3400000;"Left";"Defender";72;71;50;66;39;80;0,0389149425287356;15,0392859895864
"1644";231685;"R. Pierre-Gabriel";22;"French Ligue 1";71;3000000;"Right";"Defender";77;48;59;69;68;69;0,03916125;14,9141228466324
"1645";234889;"F. Jensen";22;"German 1. Bundesliga";71;3300000;"Right";"Defender";69;68;67;74;51;70;0,04186125;15,0094330264367
"1646";240988;"D. Vavro";24;"Italian Serie A";71;3000000;"Right";"Defender";65;49;51;56;70;77;0,0441;14,9141228466324
"1647";241637;"A. Tchouaméni";20;"French Ligue 1";71;3300000;"Right";"Midfielder";67;53;65;71;71;73;0,0431716049382716;15,0094330264367
"1648";242578;"B. Badiashile";19;"French Ligue 1";71;2900000;"Left";"Defender";54;33;55;56;71;74;0,0501813333333333;14,8802212949567
"1649";213829;"A. Cerri";24;"Italian Serie A";71;3300000;"Right";"Forward";56;72;54;68;39;74;0,0413582417582418;15,0094330264367
"1650";215565;"M. Miazga";24;"English Premier League";71;2900000;"Right";"Forward";57;26;45;57;69;78;0,0443440476190476;14,8802212949567
"1651";216349;"A. Halilović";24;"Italian Serie A";71;3200000;"Left";"Forward";72;62;72;76;40;42;0,0413927536231884;14,97866136777
"1652";228151;"J. Cullen";24;"English Premier League";71;3200000;"Right";"Defender";69;54;69;71;65;64;0,04375;14,97866136777
"1653";233472;"N. Sarenren Bazee";23;"German 1. Bundesliga";71;3200000;"Right";"Defender";82;61;64;75;29;52;0,04732;14,97866136777
"1654";234824;"Y. Wissa";23;"French Ligue 1";71;3200000;"Right";"Midfielder";88;71;61;72;24;67;0,0418594594594595;14,97866136777
"1655";239432;"A. Grbic";23;"French Ligue 1";71;3300000;"Right";"Forward";72;75;53;68;24;69;0,0431024390243902;15,0094330264367
"1656";241049;"Gorosabel";23;"Spain Primera Division";71;2900000;"Right";"Defender";65;41;57;64;71;63;0,0432514285714286;14,8802212949567
"1657";241130;"I. Ganago";21;"French Ligue 1";71;3300000;"Right";"Forward";76;72;58;71;34;67;0,0377756097560976;15,0094330264367
"1658";204451;"K. Günter";25;"Italian Serie A";71;2800000;"Right";"Defender";65;31;56;60;71;70;0,0428556962025316;14,8451299751454
"1659";216282;"R. Framberger";24;"German 1. Bundesliga";71;2800000;"Right";"Defender";82;41;56;58;69;61;0,0438917808219178;14,8451299751454
"1660";219709;"Saúl";25;"Spain Primera Division";71;2800000;"Left";"Defender";68;45;64;66;68;64;0,0435842105263158;14,8451299751454
"1661";219848;"David Costas";25;"Spain Primera Division";71;2800000;"Right";"Defender";64;43;63;64;72;66;0,0428556962025316;14,8451299751454
"1662";223877;"D. Furlong";24;"English Premier League";71;2800000;"Right";"Defender";74;36;59;69;69;67;0,044652;14,8451299751454
"1663";225855;"A. Bobichon";24;"French Ligue 1";71;3100000;"Right";"Midfielder";69;73;72;73;56;65;0,0422453333333333;14,9469126694554
"1664";227562;"L. Haraslín";24;"Italian Serie A";71;3200000;"Right";"Defender";79;62;66;74;40;61;0,0441653333333333;14,97866136777
"1665";229453;"Gil Dias";23;"French Ligue 1";71;3200000;"Left";"Defender";74;66;67;74;55;65;0,0429346153846154;14,97866136777
"1666";229574;"A. Calabresi";24;"Italian Serie A";71;2800000;"Right";"Forward";60;31;58;63;74;71;0,046128;14,8451299751454
"1667";229882;"Eduardo Henrique";25;"Italian Serie A";71;3100000;"Right";"Defender";71;67;70;72;67;74;0,045521052631579;14,9469126694554
"1668";235875;"Pol Lirola";22;"Italian Serie A";71;3200000;"Right";"Defender";77;48;68;73;71;67;0,044652;14,97866136777
"1669";208306;"M. Stępiński";25;"Italian Serie A";71;3100000;"Right";"Defender";69;69;58;71;37;73;0,0465125;14,9469126694554
"1670";215651;"Samir";25;"Italian Serie A";71;2700000;"Left";"Defender";61;33;55;58;73;71;0,04465125;14,8087623309746
"1671";219180;"Dani Calvo";26;"Spain Primera Division";71;2700000;"Right";"Defender";50;46;55;50;69;79;0,0440243902439024;14,8087623309746
"1672";236944;"F. Diabaté";24;"English Premier League";71;3100000;"Left";"Forward";76;66;61;76;23;43;0,0510416666666667;14,9469126694554
"1673";240257;"C. Traoré";25;"French Ligue 1";71;2700000;"Right";"Forward";74;46;62;71;67;68;0,0388153846153846;14,8087623309746
"1674";206436;"Y. Benzia";25;"French Ligue 1";71;3000000;"Right";"Forward";66;69;70;74;45;63;0,0451281690140845;14,9141228466324
"1675";207431;"Insua";26;"Spain Primera Division";71;2600000;"Right";"Defender";53;36;55;53;72;66;0,04371125;14,7710220029917
"1676";209695;"Eugeni";25;"Spain Primera Division";71;2900000;"Right";"Defender";66;69;73;73;57;66;0,0451413333333333;14,8802212949567
"1677";211239;"C. Jean";24;"French Ligue 1";71;3000000;"Right";"Defender";76;68;68;74;31;54;0,0412857142857143;14,9141228466324
"1678";220685;"Léo Bonatini";26;"English Premier League";71;3000000;"Right";"Forward";68;70;68;71;34;71;0,0439688311688312;14,9141228466324
"1679";221269;"J. Riedewald";23;"English Premier League";71;2700000;"Left";"Defender";63;51;68;67;72;67;0,0419291139240506;14,8087623309746
"1680";221284;"J. Gradit";27;"French Ligue 1";71;2600000;"Right";"Defender";68;28;59;62;70;79;0,0432;14,7710220029917
"1681";222692;"B. Schmitz";25;"German 1. Bundesliga";71;2600000;"Right";"Defender";70;50;64;63;69;70;0,0441653333333333;14,7710220029917
"1682";225673;"K. Adams Nuhu";25;"German 1. Bundesliga";71;2700000;"Right";"Forward";65;42;55;56;69;81;0,0434939759036145;14,8087623309746
"1683";229628;"Fali";26;"Spain Primera Division";71;2600000;"Right";"Defender";58;59;65;59;68;87;0,0411857142857143;14,7710220029917
"1684";236621;"P. Hamel";26;"French Ligue 1";71;3000000;"Right";"Defender";61;73;57;67;28;62;0,0470013157894737;14,9141228466324
"1685";252086;"Son";26;"Spain Primera Division";71;2600000;"Right";"Defender";74;46;61;67;67;68;0,0440055555555556;14,7710220029917
"1686";201342;"F. Sørensen";28;"German 1. Bundesliga";71;2400000;"Right";"Defender";55;33;61;60;71;76;0,0427681818181818;14,6909792953182
"1687";202002;"L. Landre";28;"French Ligue 1";71;2400000;"Right";"Defender";52;36;53;54;70;72;0,0441653333333333;14,6909792953182
"1688";206085;"J. Murphy";25;"English Premier League";71;2900000;"Right";"Forward";80;68;66;75;33;55;0,0432986486486487;14,8802212949567
"1689";206167;"S. Prcić";26;"French Ligue 1";71;2800000;"Right";"Defender";58;62;73;72;68;66;0,0431065789473684;14,8451299751454
"1690";220466;"F. Mattiello";24;"Italian Serie A";71;2900000;"Left";"Defender";72;64;70;73;69;63;0,0483657142857143;14,8802212949567
"1691";234875;"L. Höler";25;"German 1. Bundesliga";71;2900000;"Right";"Forward";70;72;50;59;40;76;0,0407903614457831;14,8802212949567
"1692";200473;"S. Skrzybski";27;"German 1. Bundesliga";71;2800000;"Right";"Defender";75;73;65;75;33;62;0,0432514285714286;14,8451299751454
"1693";203751;"C. Townsend";27;"English Premier League";71;2400000;"Left";"Defender";71;46;64;66;69;68;0,0458753424657534;14,6909792953182
"1694";205343;"J. Akpa Akpro";27;"Italian Serie A";71;2700000;"Right";"Defender";80;67;70;71;68;71;0,0456338028169014;14,8087623309746
"1695";206534;"P. Bamford";26;"English Premier League";71;2800000;"Left";"Forward";71;69;63;70;34;71;0,0482042253521127;14,8451299751454
"1696";209430;"R. Ripart";27;"French Ligue 1";71;2800000;"Right";"Defender";71;73;66;71;60;75;0,0448780821917808;14,8451299751454
"1697";220348;"Iza Carcelén";27;"Spain Primera Division";71;2400000;"Right";"Defender";79;57;68;69;63;75;0,0432514285714286;14,6909792953182
"1698";167933;"Y. Cahuzac";35;"French Ligue 1";71;750000;"Right";"Midfielder";34;46;62;60;69;77;0,0440055555555556;13,5278284855125
"1699";170941;"Javi Moyano";34;"Spain Primera Division";71;825000;"Right";"Defender";68;45;58;62;71;72;0,0456338028169014;13,6231386653168
